codigo_ine,nombre,provincia,cod_provincia,ccaa
05139,Muñogrande,Ávila,05,Castilla y León
05140,Muñomer del Peco,Ávila,05,Castilla y León
05141,Muñopepe,Ávila,05,Castilla y León
05142,Muñosancho,Ávila,05,Castilla y León
05143,Muñotello,Ávila,05,Castilla y León
05144,Narrillos del Álamo,Ávila,05,Castilla y León
05145,Narrillos del Rebollar,Ávila,05,Castilla y León
05149,Narros de Saldueña,Ávila,05,Castilla y León
05147,Narros del Castillo,Ávila,05,Castilla y León
05148,Narros del Puerto,Ávila,05,Castilla y León
05152,Nava de Arévalo,Ávila,05,Castilla y León
05153,Nava del Barco,Ávila,05,Castilla y León
05151,Navacepedilla de Corneja,Ávila,05,Castilla y León
05154,Navadijos,Ávila,05,Castilla y León
05155,Navaescurial,Ávila,05,Castilla y León
05156,Navahondilla,Ávila,05,Castilla y León
05157,Navalacruz,Ávila,05,Castilla y León
05158,Navalmoral,Ávila,05,Castilla y León
05159,Navalonguilla,Ávila,05,Castilla y León
05160,Navalosa,Ávila,05,Castilla y León
05161,Navalperal de Pinares,Ávila,05,Castilla y León
05162,Navalperal de Tormes,Ávila,05,Castilla y León
05163,Navaluenga,Ávila,05,Castilla y León
05164,Navaquesera,Ávila,05,Castilla y León
05165,Navarredonda de Gredos,Ávila,05,Castilla y León
05166,Navarredondilla,Ávila,05,Castilla y León
05167,Navarrevisca,Ávila,05,Castilla y León
05168,"Navas del Marqués, Las",Ávila,05,Castilla y León
05169,Navatalgordo,Ávila,05,Castilla y León
05170,Navatejares,Ávila,05,Castilla y León
05171,Neila de San Miguel,Ávila,05,Castilla y León
05172,Niharra,Ávila,05,Castilla y León
05173,Ojos-Albos,Ávila,05,Castilla y León
05174,Orbita,Ávila,05,Castilla y León
05175,"Oso, El",Ávila,05,Castilla y León
05176,Padiernos,Ávila,05,Castilla y León
05177,Pajares de Adaja,Ávila,05,Castilla y León
05178,Palacios de Goda,Ávila,05,Castilla y León
05179,Papatrigo,Ávila,05,Castilla y León
05180,"Parral, El",Ávila,05,Castilla y León
05181,Pascualcobo,Ávila,05,Castilla y León
05182,Pedro Bernardo,Ávila,05,Castilla y León
05183,Pedro-Rodríguez,Ávila,05,Castilla y León
05184,Peguerinos,Ávila,05,Castilla y León
05185,Peñalba de Ávila,Ávila,05,Castilla y León
05186,Piedrahíta,Ávila,05,Castilla y León
05187,Piedralaves,Ávila,05,Castilla y León
05188,Poveda,Ávila,05,Castilla y León
05189,Poyales del Hoyo,Ávila,05,Castilla y León
05190,Pozanco,Ávila,05,Castilla y León
05191,Pradosegar,Ávila,05,Castilla y León
05192,Puerto Castilla,Ávila,05,Castilla y León
05193,Rasueros,Ávila,05,Castilla y León
05194,Riocabado,Ávila,05,Castilla y León
05195,Riofrío,Ávila,05,Castilla y León
05196,Rivilla de Barajas,Ávila,05,Castilla y León
05197,Salobral,Ávila,05,Castilla y León
05198,Salvadiós,Ávila,05,Castilla y León
05199,San Bartolomé de Béjar,Ávila,05,Castilla y León
05200,San Bartolomé de Corneja,Ávila,05,Castilla y León
05201,San Bartolomé de Pinares,Ávila,05,Castilla y León
05206,San Esteban de los Patos,Ávila,05,Castilla y León
05208,San Esteban de Zapardiel,Ávila,05,Castilla y León
05207,San Esteban del Valle,Ávila,05,Castilla y León
05209,San García de Ingelmos,Ávila,05,Castilla y León
05901,San Juan de Gredos,Ávila,05,Castilla y León
05210,San Juan de la Encinilla,Ávila,05,Castilla y León
05211,San Juan de la Nava,Ávila,05,Castilla y León
05212,San Juan del Molinillo,Ávila,05,Castilla y León
05213,San Juan del Olmo,Ávila,05,Castilla y León
05214,San Lorenzo de Tormes,Ávila,05,Castilla y León
05215,San Martín de la Vega del Alberche,Ávila,05,Castilla y León
05216,San Martín del Pimpollar,Ávila,05,Castilla y León
05217,San Miguel de Corneja,Ávila,05,Castilla y León
05218,San Miguel de Serrezuela,Ávila,05,Castilla y León
05219,San Pascual,Ávila,05,Castilla y León
05220,San Pedro del Arroyo,Ávila,05,Castilla y León
05231,San Vicente de Arévalo,Ávila,05,Castilla y León
05204,Sanchidrián,Ávila,05,Castilla y León
05205,Sanchorreja,Ávila,05,Castilla y León
05222,Santa Cruz de Pinares,Ávila,05,Castilla y León
05221,Santa Cruz del Valle,Ávila,05,Castilla y León
05226,Santa María de los Caballeros,Ávila,05,Castilla y León
05224,Santa María del Arroyo,Ávila,05,Castilla y León
05225,Santa María del Berrocal,Ávila,05,Castilla y León
05902,Santa María del Cubillo,Ávila,05,Castilla y León
05227,Santa María del Tiétar,Ávila,05,Castilla y León
05228,Santiago del Collado,Ávila,05,Castilla y León
05904,Santiago del Tormes,Ávila,05,Castilla y León
05229,Santo Domingo de las Posadas,Ávila,05,Castilla y León
05230,Santo Tomé de Zabarcos,Ávila,05,Castilla y León
05232,"Serrada, La",Ávila,05,Castilla y León
05233,Serranillos,Ávila,05,Castilla y León
05234,Sigeres,Ávila,05,Castilla y León
05235,Sinlabajos,Ávila,05,Castilla y León
05236,Solana de Ávila,Ávila,05,Castilla y León
05237,Solana de Rioalmar,Ávila,05,Castilla y León
05238,Solosancho,Ávila,05,Castilla y León
05239,Sotalbo,Ávila,05,Castilla y León
05240,Sotillo de la Adrada,Ávila,05,Castilla y León
05241,"Tiemblo, El",Ávila,05,Castilla y León
05242,Tiñosillos,Ávila,05,Castilla y León
05243,Tolbaños,Ávila,05,Castilla y León
05244,Tormellas,Ávila,05,Castilla y León
05245,Tornadizos de Ávila,Ávila,05,Castilla y León
05247,"Torre, La",Ávila,05,Castilla y León
05246,Tórtoles,Ávila,05,Castilla y León
05249,Umbrías,Ávila,05,Castilla y León
05251,Vadillo de la Sierra,Ávila,05,Castilla y León
05252,Valdecasa,Ávila,05,Castilla y León
05253,Vega de Santa María,Ávila,05,Castilla y León
05254,Velayos,Ávila,05,Castilla y León
05256,Villaflor,Ávila,05,Castilla y León
05257,Villafranca de la Sierra,Ávila,05,Castilla y León
05905,Villanueva de Ávila,Ávila,05,Castilla y León
05258,Villanueva de Gómez,Ávila,05,Castilla y León
05259,Villanueva del Aceral,Ávila,05,Castilla y León
05260,Villanueva del Campillo,Ávila,05,Castilla y León
05261,Villar de Corneja,Ávila,05,Castilla y León
05262,Villarejo del Valle,Ávila,05,Castilla y León
05263,Villatoro,Ávila,05,Castilla y León
05264,Viñegra de Moraña,Ávila,05,Castilla y León
05265,Vita,Ávila,05,Castilla y León
05266,Zapardiel de la Cañada,Ávila,05,Castilla y León
05267,Zapardiel de la Ribera,Ávila,05,Castilla y León
06001,Acedera,Badajoz,06,Extremadura
06002,Aceuchal,Badajoz,06,Extremadura
06003,Ahillones,Badajoz,06,Extremadura
06004,Alange,Badajoz,06,Extremadura
06005,"Albuera, La",Badajoz,06,Extremadura
06006,Alburquerque,Badajoz,06,Extremadura
06007,Alconchel,Badajoz,06,Extremadura
06008,Alconera,Badajoz,06,Extremadura
06009,Aljucén,Badajoz,06,Extremadura
06010,Almendral,Badajoz,06,Extremadura
06011,Almendralejo,Badajoz,06,Extremadura
06012,Arroyo de San Serván,Badajoz,06,Extremadura
06013,Atalaya,Badajoz,06,Extremadura
06014,Azuaga,Badajoz,06,Extremadura
06015,Badajoz,Badajoz,06,Extremadura
06016,Barcarrota,Badajoz,06,Extremadura
06017,Baterno,Badajoz,06,Extremadura
06018,Benquerencia de la Serena,Badajoz,06,Extremadura
06019,Berlanga,Badajoz,06,Extremadura
06020,Bienvenida,Badajoz,06,Extremadura
06021,Bodonal de la Sierra,Badajoz,06,Extremadura
06022,Burguillos del Cerro,Badajoz,06,Extremadura
06023,Cabeza del Buey,Badajoz,06,Extremadura
06024,Cabeza la Vaca,Badajoz,06,Extremadura
06025,Calamonte,Badajoz,06,Extremadura
06026,Calera de León,Badajoz,06,Extremadura
06027,Calzadilla de los Barros,Badajoz,06,Extremadura
06028,Campanario,Badajoz,06,Extremadura
06029,Campillo de Llerena,Badajoz,06,Extremadura
06030,Capilla,Badajoz,06,Extremadura
06031,Carmonita,Badajoz,06,Extremadura
06032,"Carrascalejo, El",Badajoz,06,Extremadura
06033,Casas de Don Pedro,Badajoz,06,Extremadura
06034,Casas de Reina,Badajoz,06,Extremadura
06035,Castilblanco,Badajoz,06,Extremadura
06036,Castuera,Badajoz,06,Extremadura
06042,Cheles,Badajoz,06,Extremadura
06037,"Codosera, La",Badajoz,06,Extremadura
06038,Cordobilla de Lácara,Badajoz,06,Extremadura
06039,"Coronada, La",Badajoz,06,Extremadura
06040,Corte de Peleas,Badajoz,06,Extremadura
06041,Cristina,Badajoz,06,Extremadura
06043,Don Álvaro,Badajoz,06,Extremadura
06044,Don Benito,Badajoz,06,Extremadura
06045,Entrín Bajo,Badajoz,06,Extremadura
06046,Esparragalejo,Badajoz,06,Extremadura
06047,Esparragosa de la Serena,Badajoz,06,Extremadura
06048,Esparragosa de Lares,Badajoz,06,Extremadura
06049,Feria,Badajoz,06,Extremadura
06050,Fregenal de la Sierra,Badajoz,06,Extremadura
06051,Fuenlabrada de los Montes,Badajoz,06,Extremadura
06052,Fuente de Cantos,Badajoz,06,Extremadura
06053,Fuente del Arco,Badajoz,06,Extremadura
06054,Fuente del Maestre,Badajoz,06,Extremadura
06055,Fuentes de León,Badajoz,06,Extremadura
06056,Garbayuela,Badajoz,06,Extremadura
06057,Garlitos,Badajoz,06,Extremadura
06058,"Garrovilla, La",Badajoz,06,Extremadura
06059,Granja de Torrehermosa,Badajoz,06,Extremadura
06903,Guadiana,Badajoz,06,Extremadura
06060,Guareña,Badajoz,06,Extremadura
06061,"Haba, La",Badajoz,06,Extremadura
06062,Helechosa de los Montes,Badajoz,06,Extremadura
06063,Herrera del Duque,Badajoz,06,Extremadura
06064,Higuera de la Serena,Badajoz,06,Extremadura
06065,Higuera de Llerena,Badajoz,06,Extremadura
06066,Higuera de Vargas,Badajoz,06,Extremadura
06067,Higuera la Real,Badajoz,06,Extremadura
06068,Hinojosa del Valle,Badajoz,06,Extremadura
06069,Hornachos,Badajoz,06,Extremadura
06070,Jerez de los Caballeros,Badajoz,06,Extremadura
06071,"Lapa, La",Badajoz,06,Extremadura
06073,Llera,Badajoz,06,Extremadura
06074,Llerena,Badajoz,06,Extremadura
06072,Lobón,Badajoz,06,Extremadura
06075,Magacela,Badajoz,06,Extremadura
06076,Maguilla,Badajoz,06,Extremadura
06077,Malcocinado,Badajoz,06,Extremadura
06078,Malpartida de la Serena,Badajoz,06,Extremadura
06079,Manchita,Badajoz,06,Extremadura
06080,Medellín,Badajoz,06,Extremadura
06081,Medina de las Torres,Badajoz,06,Extremadura
06082,Mengabril,Badajoz,06,Extremadura
06083,Mérida,Badajoz,06,Extremadura
06084,Mirandilla,Badajoz,06,Extremadura
06085,Monesterio,Badajoz,06,Extremadura
06086,Montemolín,Badajoz,06,Extremadura
06087,Monterrubio de la Serena,Badajoz,06,Extremadura
06088,Montijo,Badajoz,06,Extremadura
06089,"Morera, La",Badajoz,06,Extremadura
06090,"Nava de Santiago, La",Badajoz,06,Extremadura
06091,Navalvillar de Pela,Badajoz,06,Extremadura
06092,Nogales,Badajoz,06,Extremadura
06093,Oliva de la Frontera,Badajoz,06,Extremadura
06094,Oliva de Mérida,Badajoz,06,Extremadura
06095,Olivenza,Badajoz,06,Extremadura
06096,Orellana de la Sierra,Badajoz,06,Extremadura
06097,Orellana la Vieja,Badajoz,06,Extremadura
06098,Palomas,Badajoz,06,Extremadura
06099,"Parra, La",Badajoz,06,Extremadura
06100,Peñalsordo,Badajoz,06,Extremadura
06101,Peraleda del Zaucejo,Badajoz,06,Extremadura
06102,Puebla de Alcocer,Badajoz,06,Extremadura
06103,Puebla de la Calzada,Badajoz,06,Extremadura
06104,Puebla de la Reina,Badajoz,06,Extremadura
06107,Puebla de Obando,Badajoz,06,Extremadura
06108,Puebla de Sancho Pérez,Badajoz,06,Extremadura
06105,Puebla del Maestre,Badajoz,06,Extremadura
06106,Puebla del Prior,Badajoz,06,Extremadura
06902,Pueblonuevo del Guadiana,Badajoz,06,Extremadura
06109,Quintana de la Serena,Badajoz,06,Extremadura
06110,Reina,Badajoz,06,Extremadura
06111,Rena,Badajoz,06,Extremadura
06112,Retamal de Llerena,Badajoz,06,Extremadura
06113,Ribera del Fresno,Badajoz,06,Extremadura
06114,Risco,Badajoz,06,Extremadura
06115,"Roca de la Sierra, La",Badajoz,06,Extremadura
06116,Salvaleón,Badajoz,06,Extremadura
06117,Salvatierra de los Barros,Badajoz,06,Extremadura
06119,San Pedro de Mérida,Badajoz,06,Extremadura
06123,San Vicente de Alcántara,Badajoz,06,Extremadura
06118,Sancti-Spíritus,Badajoz,06,Extremadura
06120,Santa Amalia,Badajoz,06,Extremadura
06121,Santa Marta,Badajoz,06,Extremadura
06122,"Santos de Maimona, Los",Badajoz,06,Extremadura
06124,Segura de León,Badajoz,06,Extremadura
06125,Siruela,Badajoz,06,Extremadura
06126,Solana de los Barros,Badajoz,06,Extremadura
06127,Talarrubias,Badajoz,06,Extremadura
06128,Talavera la Real,Badajoz,06,Extremadura
06129,Táliga,Badajoz,06,Extremadura
06130,Tamurejo,Badajoz,06,Extremadura
06131,Torre de Miguel Sesmero,Badajoz,06,Extremadura
06132,Torremayor,Badajoz,06,Extremadura
06133,Torremejía,Badajoz,06,Extremadura
06134,Trasierra,Badajoz,06,Extremadura
06135,Trujillanos,Badajoz,06,Extremadura
06136,Usagre,Badajoz,06,Extremadura
06137,Valdecaballeros,Badajoz,06,Extremadura
06901,Valdelacalzada,Badajoz,06,Extremadura
06138,Valdetorres,Badajoz,06,Extremadura
06139,Valencia de las Torres,Badajoz,06,Extremadura
06140,Valencia del Mombuey,Badajoz,06,Extremadura
06141,Valencia del Ventoso,Badajoz,06,Extremadura
06146,Valle de la Serena,Badajoz,06,Extremadura
06147,Valle de Matamoros,Badajoz,06,Extremadura
06148,Valle de Santa Ana,Badajoz,06,Extremadura
06142,Valverde de Burguillos,Badajoz,06,Extremadura
06143,Valverde de Leganés,Badajoz,06,Extremadura
06144,Valverde de Llerena,Badajoz,06,Extremadura
06145,Valverde de Mérida,Badajoz,06,Extremadura
06149,Villafranca de los Barros,Badajoz,06,Extremadura
06150,Villagarcía de la Torre,Badajoz,06,Extremadura
06151,Villagonzalo,Badajoz,06,Extremadura
06152,Villalba de los Barros,Badajoz,06,Extremadura
06153,Villanueva de la Serena,Badajoz,06,Extremadura
06154,Villanueva del Fresno,Badajoz,06,Extremadura
06156,Villar de Rena,Badajoz,06,Extremadura
06155,Villar del Rey,Badajoz,06,Extremadura
06157,Villarta de los Montes,Badajoz,06,Extremadura
06158,Zafra,Badajoz,06,Extremadura
06159,Zahínos,Badajoz,06,Extremadura
06160,Zalamea de la Serena,Badajoz,06,Extremadura
06162,"Zarza, La",Badajoz,06,Extremadura
06161,Zarza-Capilla,Badajoz,06,Extremadura
07002,Alaior,Illes Balears,07,"Balears, Illes"
07001,Alaró,Illes Balears,07,"Balears, Illes"
07003,Alcúdia,Illes Balears,07,"Balears, Illes"
07004,Algaida,Illes Balears,07,"Balears, Illes"
07005,Andratx,Illes Balears,07,"Balears, Illes"
07901,Ariany,Illes Balears,07,"Balears, Illes"
07006,Artà,Illes Balears,07,"Balears, Illes"
07007,Banyalbufar,Illes Balears,07,"Balears, Illes"
07008,Binissalem,Illes Balears,07,"Balears, Illes"
07009,Búger,Illes Balears,07,"Balears, Illes"
07010,Bunyola,Illes Balears,07,"Balears, Illes"
07011,Calvià,Illes Balears,07,"Balears, Illes"
07012,Campanet,Illes Balears,07,"Balears, Illes"
07013,Campos,Illes Balears,07,"Balears, Illes"
07014,Capdepera,Illes Balears,07,"Balears, Illes"
07064,"Castell, Es",Illes Balears,07,"Balears, Illes"
07015,Ciutadella de Menorca,Illes Balears,07,"Balears, Illes"
07016,Consell,Illes Balears,07,"Balears, Illes"
07017,Costitx,Illes Balears,07,"Balears, Illes"
07018,Deià,Illes Balears,07,"Balears, Illes"
07026,Eivissa,Illes Balears,07,"Balears, Illes"
07019,Escorca,Illes Balears,07,"Balears, Illes"
07020,Esporles,Illes Balears,07,"Balears, Illes"
07021,Estellencs,Illes Balears,07,"Balears, Illes"
07022,Felanitx,Illes Balears,07,"Balears, Illes"
07023,Ferreries,Illes Balears,07,"Balears, Illes"
07024,Formentera,Illes Balears,07,"Balears, Illes"
07025,Fornalutx,Illes Balears,07,"Balears, Illes"
07027,Inca,Illes Balears,07,"Balears, Illes"
07028,Lloret de Vistalegre,Illes Balears,07,"Balears, Illes"
07029,Lloseta,Illes Balears,07,"Balears, Illes"
07030,Llubí,Illes Balears,07,"Balears, Illes"
07031,Llucmajor,Illes Balears,07,"Balears, Illes"
07033,Manacor,Illes Balears,07,"Balears, Illes"
07034,Mancor de la Vall,Illes Balears,07,"Balears, Illes"
07032,Maó,Illes Balears,07,"Balears, Illes"
07035,Maria de la Salut,Illes Balears,07,"Balears, Illes"
07036,Marratxí,Illes Balears,07,"Balears, Illes"
07037,"Mercadal, Es",Illes Balears,07,"Balears, Illes"
07902,"Migjorn Gran, Es",Illes Balears,07,"Balears, Illes"
07038,Montuïri,Illes Balears,07,"Balears, Illes"
07039,Muro,Illes Balears,07,"Balears, Illes"
07040,Palma,Illes Balears,07,"Balears, Illes"
07041,Petra,Illes Balears,07,"Balears, Illes"
07044,"Pobla, Sa",Illes Balears,07,"Balears, Illes"
07042,Pollença,Illes Balears,07,"Balears, Illes"
07043,Porreres,Illes Balears,07,"Balears, Illes"
07045,Puigpunyent,Illes Balears,07,"Balears, Illes"
07059,"Salines, Ses",Illes Balears,07,"Balears, Illes"
07046,Sant Antoni de Portmany,Illes Balears,07,"Balears, Illes"
07049,Sant Joan,Illes Balears,07,"Balears, Illes"
07050,Sant Joan de Labritja,Illes Balears,07,"Balears, Illes"
07048,Sant Josep de sa Talaia,Illes Balears,07,"Balears, Illes"
07051,Sant Llorenç des Cardassar,Illes Balears,07,"Balears, Illes"
07052,Sant Lluís,Illes Balears,07,"Balears, Illes"
07053,Santa Eugènia,Illes Balears,07,"Balears, Illes"
07054,Santa Eulària des Riu,Illes Balears,07,"Balears, Illes"
07055,Santa Margalida,Illes Balears,07,"Balears, Illes"
07056,Santa María del Camí,Illes Balears,07,"Balears, Illes"
07057,Santanyí,Illes Balears,07,"Balears, Illes"
07058,Selva,Illes Balears,07,"Balears, Illes"
07047,Sencelles,Illes Balears,07,"Balears, Illes"
07060,Sineu,Illes Balears,07,"Balears, Illes"
07061,Sóller,Illes Balears,07,"Balears, Illes"
07062,Son Servera,Illes Balears,07,"Balears, Illes"
07063,Valldemossa,Illes Balears,07,"Balears, Illes"
07065,Vilafranca de Bonany,Illes Balears,07,"Balears, Illes"
08001,Abrera,Barcelona,08,Cataluña
08002,Aguilar de Segarra,Barcelona,08,Cataluña
08014,Aiguafreda,Barcelona,08,Cataluña
08003,Alella,Barcelona,08,Cataluña
08004,Alpens,Barcelona,08,Cataluña
08005,"Ametlla del Vallès, L'",Barcelona,08,Cataluña
08006,Arenys de Mar,Barcelona,08,Cataluña
08007,Arenys de Munt,Barcelona,08,Cataluña
08008,Argençola,Barcelona,08,Cataluña
08009,Argentona,Barcelona,08,Cataluña
08010,Artés,Barcelona,08,Cataluña
08011,Avià,Barcelona,08,Cataluña
08012,Avinyó,Barcelona,08,Cataluña
08013,Avinyonet del Penedès,Barcelona,08,Cataluña
08015,Badalona,Barcelona,08,Cataluña
08904,Badia del Vallès,Barcelona,08,Cataluña
08016,Bagà,Barcelona,08,Cataluña
08017,Balenyà,Barcelona,08,Cataluña
08018,Balsareny,Barcelona,08,Cataluña
08252,Barberà del Vallès,Barcelona,08,Cataluña
08019,Barcelona,Barcelona,08,Cataluña
08020,Begues,Barcelona,08,Cataluña
08021,Bellprat,Barcelona,08,Cataluña
08022,Berga,Barcelona,08,Cataluña
08023,Bigues i Riells del Fai,Barcelona,08,Cataluña
08024,Borredà,Barcelona,08,Cataluña
08025,"Bruc, El",Barcelona,08,Cataluña
08026,"Brull, El",Barcelona,08,Cataluña
08027,"Cabanyes, Les",Barcelona,08,Cataluña
08028,Cabrera d'Anoia,Barcelona,08,Cataluña
08029,Cabrera de Mar,Barcelona,08,Cataluña
08030,Cabrils,Barcelona,08,Cataluña
08031,Calaf,Barcelona,08,Cataluña
08034,Calders,Barcelona,08,Cataluña
08033,Caldes de Montbui,Barcelona,08,Cataluña
08032,Caldes d'Estrac,Barcelona,08,Cataluña
08035,Calella,Barcelona,08,Cataluña
08037,Calldetenes,Barcelona,08,Cataluña
08038,Callús,Barcelona,08,Cataluña
08036,Calonge de Segarra,Barcelona,08,Cataluña
08039,Campins,Barcelona,08,Cataluña
08040,Canet de Mar,Barcelona,08,Cataluña
08041,Canovelles,Barcelona,08,Cataluña
08042,Cànoves i Samalús,Barcelona,08,Cataluña
08043,Canyelles,Barcelona,08,Cataluña
08044,Capellades,Barcelona,08,Cataluña
08045,Capolat,Barcelona,08,Cataluña
08046,Cardedeu,Barcelona,08,Cataluña
08047,Cardona,Barcelona,08,Cataluña
08048,Carme,Barcelona,08,Cataluña
08049,Casserres,Barcelona,08,Cataluña
08057,Castell de l'Areny,Barcelona,08,Cataluña
08052,Castellar de n'Hug,Barcelona,08,Cataluña
08050,Castellar del Riu,Barcelona,08,Cataluña
08051,Castellar del Vallès,Barcelona,08,Cataluña
08053,Castellbell i el Vilar,Barcelona,08,Cataluña
08054,Castellbisbal,Barcelona,08,Cataluña
08055,Castellcir,Barcelona,08,Cataluña
08056,Castelldefels,Barcelona,08,Cataluña
08058,Castellet i la Gornal,Barcelona,08,Cataluña
08060,Castellfollit de Riubregós,Barcelona,08,Cataluña
08059,Castellfollit del Boix,Barcelona,08,Cataluña
08061,Castellgalí,Barcelona,08,Cataluña
08062,Castellnou de Bages,Barcelona,08,Cataluña
08063,Castellolí,Barcelona,08,Cataluña
08064,Castellterçol,Barcelona,08,Cataluña
08065,Castellví de la Marca,Barcelona,08,Cataluña
08066,Castellví de Rosanes,Barcelona,08,Cataluña
08067,Centelles,Barcelona,08,Cataluña
08268,Cercs,Barcelona,08,Cataluña
08266,Cerdanyola del Vallès,Barcelona,08,Cataluña
08068,Cervelló,Barcelona,08,Cataluña
