codigo_origen,version_origen,codigo_destino,version_destino,nivel
461,CNAE-2025,829,CNAE-2009,3
4611,CNAE-2025,4611,CNAE-2009,4
4611,CNAE-2025,8299,CNAE-2009,4
4612,CNAE-2025,4612,CNAE-2009,4
4612,CNAE-2025,8299,CNAE-2009,4
4613,CNAE-2025,4613,CNAE-2009,4
4613,CNAE-2025,8299,CNAE-2009,4
4614,CNAE-2025,4614,CNAE-2009,4
4614,CNAE-2025,8299,CNAE-2009,4
4615,CNAE-2025,4615,CNAE-2009,4
4615,CNAE-2025,8299,CNAE-2009,4
4616,CNAE-2025,4616,CNAE-2009,4
4616,CNAE-2025,8299,CNAE-2009,4
4617,CNAE-2025,4617,CNAE-2009,4
4617,CNAE-2025,8299,CNAE-2009,4
4618,CNAE-2025,4511,CNAE-2009,4
4618,CNAE-2025,4519,CNAE-2009,4
4618,CNAE-2025,4531,CNAE-2009,4
4618,CNAE-2025,4540,CNAE-2009,4
4618,CNAE-2025,4618,CNAE-2009,4
4618,CNAE-2025,8299,CNAE-2009,4
4619,CNAE-2025,4619,CNAE-2009,4
4619,CNAE-2025,8299,CNAE-2009,4
462,CNAE-2025,462,CNAE-2009,3
4621,CNAE-2025,4621,CNAE-2009,4
4622,CNAE-2025,4622,CNAE-2009,4
4623,CNAE-2025,4623,CNAE-2009,4
4624,CNAE-2025,4624,CNAE-2009,4
463,CNAE-2025,463,CNAE-2009,3
4631,CNAE-2025,4631,CNAE-2009,4
4632,CNAE-2025,4632,CNAE-2009,4
4632,CNAE-2025,4638,CNAE-2009,4
4633,CNAE-2025,4633,CNAE-2009,4
4634,CNAE-2025,4634,CNAE-2009,4
4635,CNAE-2025,4635,CNAE-2009,4
4636,CNAE-2025,4636,CNAE-2009,4
4637,CNAE-2025,4637,CNAE-2009,4
4638,CNAE-2025,4638,CNAE-2009,4
4639,CNAE-2025,4639,CNAE-2009,4
464,CNAE-2025,464,CNAE-2009,3
464,CNAE-2025,466,CNAE-2009,3
4641,CNAE-2025,4641,CNAE-2009,4
4642,CNAE-2025,4642,CNAE-2009,4
4643,CNAE-2025,4643,CNAE-2009,4
4644,CNAE-2025,4644,CNAE-2009,4
4645,CNAE-2025,4645,CNAE-2009,4
4646,CNAE-2025,4646,CNAE-2009,4
4647,CNAE-2025,4647,CNAE-2009,4
4647,CNAE-2025,4665,CNAE-2009,4
4648,CNAE-2025,4648,CNAE-2009,4
4649,CNAE-2025,4643,CNAE-2009,4
4649,CNAE-2025,4649,CNAE-2009,4
465,CNAE-2025,465,CNAE-2009,3
465,CNAE-2025,466,CNAE-2009,3
4650,CNAE-2025,4651,CNAE-2009,4
4650,CNAE-2025,4652,CNAE-2009,4
4650,CNAE-2025,4666,CNAE-2009,4
466,CNAE-2025,464,CNAE-2009,3
466,CNAE-2025,466,CNAE-2009,3
4661,CNAE-2025,4661,CNAE-2009,4
4662,CNAE-2025,4662,CNAE-2009,4
4663,CNAE-2025,4663,CNAE-2009,4
4664,CNAE-2025,4643,CNAE-2009,4
4664,CNAE-2025,4664,CNAE-2009,4
4664,CNAE-2025,4669,CNAE-2009,4
467,CNAE-2025,451,CNAE-2009,3
467,CNAE-2025,453,CNAE-2009,3
467,CNAE-2025,454,CNAE-2009,3
4671,CNAE-2025,4511,CNAE-2009,4
4671,CNAE-2025,4519,CNAE-2009,4
4672,CNAE-2025,4531,CNAE-2009,4
4673,CNAE-2025,4540,CNAE-2009,4
468,CNAE-2025,453,CNAE-2009,3
468,CNAE-2025,454,CNAE-2009,3
468,CNAE-2025,462,CNAE-2009,3
468,CNAE-2025,463,CNAE-2009,3
468,CNAE-2025,464,CNAE-2009,3
468,CNAE-2025,465,CNAE-2009,3
468,CNAE-2025,466,CNAE-2009,3
468,CNAE-2025,467,CNAE-2009,3
468,CNAE-2025,469,CNAE-2009,3
4681,CNAE-2025,4671,CNAE-2009,4
4682,CNAE-2025,4672,CNAE-2009,4
4683,CNAE-2025,4673,CNAE-2009,4
4684,CNAE-2025,4674,CNAE-2009,4
4685,CNAE-2025,4675,CNAE-2009,4
4686,CNAE-2025,4676,CNAE-2009,4
4687,CNAE-2025,4677,CNAE-2009,4
4689,CNAE-2025,4531,CNAE-2009,4
4689,CNAE-2025,4540,CNAE-2009,4
4689,CNAE-2025,4621,CNAE-2009,4
4689,CNAE-2025,4622,CNAE-2009,4
4689,CNAE-2025,4623,CNAE-2009,4
4689,CNAE-2025,4624,CNAE-2009,4
4689,CNAE-2025,4631,CNAE-2009,4
4689,CNAE-2025,4632,CNAE-2009,4
4689,CNAE-2025,4633,CNAE-2009,4
4689,CNAE-2025,4634,CNAE-2009,4
4689,CNAE-2025,4635,CNAE-2009,4
4689,CNAE-2025,4636,CNAE-2009,4
4689,CNAE-2025,4637,CNAE-2009,4
4689,CNAE-2025,4638,CNAE-2009,4
4689,CNAE-2025,4639,CNAE-2009,4
4689,CNAE-2025,4641,CNAE-2009,4
4689,CNAE-2025,4642,CNAE-2009,4
4689,CNAE-2025,4643,CNAE-2009,4
4689,CNAE-2025,4644,CNAE-2009,4
4689,CNAE-2025,4645,CNAE-2009,4
4689,CNAE-2025,4646,CNAE-2009,4
4689,CNAE-2025,4647,CNAE-2009,4
4689,CNAE-2025,4648,CNAE-2009,4
4689,CNAE-2025,4649,CNAE-2009,4
4689,CNAE-2025,4651,CNAE-2009,4
4689,CNAE-2025,4652,CNAE-2009,4
4689,CNAE-2025,4661,CNAE-2009,4
4689,CNAE-2025,4662,CNAE-2009,4
4689,CNAE-2025,4663,CNAE-2009,4
4689,CNAE-2025,4664,CNAE-2009,4
4689,CNAE-2025,4665,CNAE-2009,4
4689,CNAE-2025,4666,CNAE-2009,4
4689,CNAE-2025,4669,CNAE-2009,4
4689,CNAE-2025,4671,CNAE-2009,4
4689,CNAE-2025,4672,CNAE-2009,4
4689,CNAE-2025,4673,CNAE-2009,4
4689,CNAE-2025,4674,CNAE-2009,4
4689,CNAE-2025,4675,CNAE-2009,4
4689,CNAE-2025,4676,CNAE-2009,4
4689,CNAE-2025,4677,CNAE-2009,4
4689,CNAE-2025,4690,CNAE-2009,4
469,CNAE-2025,469,CNAE-2009,3
4690,CNAE-2025,4690,CNAE-2009,4
47,CNAE-2025,45,CNAE-2009,2
47,CNAE-2025,47,CNAE-2009,2
47,CNAE-2025,82,CNAE-2009,2
471,CNAE-2025,471,CNAE-2009,3
471,CNAE-2025,478,CNAE-2009,3
471,CNAE-2025,479,CNAE-2009,3
4711,CNAE-2025,4711,CNAE-2009,4
4711,CNAE-2025,4781,CNAE-2009,4
4711,CNAE-2025,4791,CNAE-2009,4
4711,CNAE-2025,4799,CNAE-2009,4
4712,CNAE-2025,4719,CNAE-2009,4
4712,CNAE-2025,4782,CNAE-2009,4
4712,CNAE-2025,4789,CNAE-2009,4
4712,CNAE-2025,4791,CNAE-2009,4
4712,CNAE-2025,4799,CNAE-2009,4
472,CNAE-2025,472,CNAE-2009,3
472,CNAE-2025,478,CNAE-2009,3
472,CNAE-2025,479,CNAE-2009,3
4721,CNAE-2025,4721,CNAE-2009,4
4721,CNAE-2025,4781,CNAE-2009,4
4721,CNAE-2025,4791,CNAE-2009,4
4721,CNAE-2025,4799,CNAE-2009,4
4722,CNAE-2025,4722,CNAE-2009,4
4722,CNAE-2025,4781,CNAE-2009,4
4722,CNAE-2025,4791,CNAE-2009,4
4722,CNAE-2025,4799,CNAE-2009,4
4723,CNAE-2025,4723,CNAE-2009,4
4723,CNAE-2025,4781,CNAE-2009,4
4723,CNAE-2025,4791,CNAE-2009,4
4723,CNAE-2025,4799,CNAE-2009,4
4724,CNAE-2025,4724,CNAE-2009,4
4724,CNAE-2025,4781,CNAE-2009,4
4724,CNAE-2025,4791,CNAE-2009,4
4724,CNAE-2025,4799,CNAE-2009,4
4725,CNAE-2025,4725,CNAE-2009,4
4725,CNAE-2025,4781,CNAE-2009,4
4725,CNAE-2025,4791,CNAE-2009,4
4725,CNAE-2025,4799,CNAE-2009,4
4726,CNAE-2025,4726,CNAE-2009,4
4726,CNAE-2025,4781,CNAE-2009,4
4726,CNAE-2025,4791,CNAE-2009,4
4726,CNAE-2025,4799,CNAE-2009,4
4727,CNAE-2025,4729,CNAE-2009,4
4727,CNAE-2025,4781,CNAE-2009,4
4727,CNAE-2025,4791,CNAE-2009,4
4727,CNAE-2025,4799,CNAE-2009,4
473,CNAE-2025,473,CNAE-2009,3
4730,CNAE-2025,4730,CNAE-2009,4
474,CNAE-2025,474,CNAE-2009,3
474,CNAE-2025,478,CNAE-2009,3
474,CNAE-2025,479,CNAE-2009,3
4740,CNAE-2025,4741,CNAE-2009,4
4740,CNAE-2025,4742,CNAE-2009,4
4740,CNAE-2025,4743,CNAE-2009,4
4740,CNAE-2025,4789,CNAE-2009,4
4740,CNAE-2025,4791,CNAE-2009,4
4740,CNAE-2025,4799,CNAE-2009,4
475,CNAE-2025,475,CNAE-2009,3
475,CNAE-2025,477,CNAE-2009,3
475,CNAE-2025,478,CNAE-2009,3
475,CNAE-2025,479,CNAE-2009,3
4751,CNAE-2025,4751,CNAE-2009,4
4751,CNAE-2025,4782,CNAE-2009,4
4751,CNAE-2025,4791,CNAE-2009,4
4751,CNAE-2025,4799,CNAE-2009,4
4752,CNAE-2025,4752,CNAE-2009,4
4752,CNAE-2025,4759,CNAE-2009,4
4752,CNAE-2025,4789,CNAE-2009,4
4752,CNAE-2025,4791,CNAE-2009,4
4752,CNAE-2025,4799,CNAE-2009,4
4753,CNAE-2025,4753,CNAE-2009,4
4753,CNAE-2025,4789,CNAE-2009,4
4753,CNAE-2025,4791,CNAE-2009,4
4753,CNAE-2025,4799,CNAE-2009,4
4754,CNAE-2025,4754,CNAE-2009,4
4754,CNAE-2025,4789,CNAE-2009,4
4754,CNAE-2025,4791,CNAE-2009,4
4754,CNAE-2025,4799,CNAE-2009,4
4755,CNAE-2025,4759,CNAE-2009,4
4755,CNAE-2025,4778,CNAE-2009,4
4755,CNAE-2025,4789,CNAE-2009,4
4755,CNAE-2025,4791,CNAE-2009,4
4755,CNAE-2025,4799,CNAE-2009,4
476,CNAE-2025,475,CNAE-2009,3
476,CNAE-2025,476,CNAE-2009,3
476,CNAE-2025,477,CNAE-2009,3
476,CNAE-2025,478,CNAE-2009,3
476,CNAE-2025,479,CNAE-2009,3
4761,CNAE-2025,4761,CNAE-2009,4
4761,CNAE-2025,4789,CNAE-2009,4
4761,CNAE-2025,4791,CNAE-2009,4
4761,CNAE-2025,4799,CNAE-2009,4
4762,CNAE-2025,4762,CNAE-2009,4
4762,CNAE-2025,4789,CNAE-2009,4
4762,CNAE-2025,4791,CNAE-2009,4
4762,CNAE-2025,4799,CNAE-2009,4
4763,CNAE-2025,4764,CNAE-2009,4
4763,CNAE-2025,4778,CNAE-2009,4
4763,CNAE-2025,4789,CNAE-2009,4
4763,CNAE-2025,4791,CNAE-2009,4
4763,CNAE-2025,4799,CNAE-2009,4
4764,CNAE-2025,4765,CNAE-2009,4
4764,CNAE-2025,4789,CNAE-2009,4
4764,CNAE-2025,4791,CNAE-2009,4
4764,CNAE-2025,4799,CNAE-2009,4
4769,CNAE-2025,4759,CNAE-2009,4
4769,CNAE-2025,4763,CNAE-2009,4
4769,CNAE-2025,4778,CNAE-2009,4
4769,CNAE-2025,4789,CNAE-2009,4
4769,CNAE-2025,4791,CNAE-2009,4
4769,CNAE-2025,4799,CNAE-2009,4
477,CNAE-2025,477,CNAE-2009,3
477,CNAE-2025,478,CNAE-2009,3
477,CNAE-2025,479,CNAE-2009,3
4771,CNAE-2025,4771,CNAE-2009,4
4771,CNAE-2025,4782,CNAE-2009,4
4771,CNAE-2025,4791,CNAE-2009,4
4771,CNAE-2025,4799,CNAE-2009,4
4772,CNAE-2025,4772,CNAE-2009,4
4772,CNAE-2025,4782,CNAE-2009,4
4772,CNAE-2025,4791,CNAE-2009,4
4772,CNAE-2025,4799,CNAE-2009,4
4773,CNAE-2025,4773,CNAE-2009,4
4773,CNAE-2025,4791,CNAE-2009,4
4774,CNAE-2025,4774,CNAE-2009,4
4774,CNAE-2025,4778,CNAE-2009,4
4774,CNAE-2025,4789,CNAE-2009,4
4774,CNAE-2025,4791,CNAE-2009,4
4774,CNAE-2025,4799,CNAE-2009,4
4775,CNAE-2025,4775,CNAE-2009,4
4775,CNAE-2025,4789,CNAE-2009,4
4775,CNAE-2025,4791,CNAE-2009,4
4775,CNAE-2025,4799,CNAE-2009,4
4776,CNAE-2025,4776,CNAE-2009,4
4776,CNAE-2025,4789,CNAE-2009,4
4776,CNAE-2025,4791,CNAE-2009,4
4776,CNAE-2025,4799,CNAE-2009,4
4777,CNAE-2025,4777,CNAE-2009,4
4777,CNAE-2025,4789,CNAE-2009,4
4777,CNAE-2025,4791,CNAE-2009,4
4777,CNAE-2025,4799,CNAE-2009,4
4778,CNAE-2025,4778,CNAE-2009,4
4778,CNAE-2025,4789,CNAE-2009,4
4778,CNAE-2025,4791,CNAE-2009,4
4778,CNAE-2025,4799,CNAE-2009,4
4779,CNAE-2025,4779,CNAE-2009,4
4779,CNAE-2025,4782,CNAE-2009,4
4779,CNAE-2025,4789,CNAE-2009,4
4779,CNAE-2025,4791,CNAE-2009,4
4779,CNAE-2025,4799,CNAE-2009,4
478,CNAE-2025,451,CNAE-2009,3
478,CNAE-2025,453,CNAE-2009,3
478,CNAE-2025,454,CNAE-2009,3
4781,CNAE-2025,4511,CNAE-2009,4
4781,CNAE-2025,4519,CNAE-2009,4
4782,CNAE-2025,4532,CNAE-2009,4
4783,CNAE-2025,4540,CNAE-2009,4
479,CNAE-2025,451,CNAE-2009,3
479,CNAE-2025,453,CNAE-2009,3
479,CNAE-2025,454,CNAE-2009,3
479,CNAE-2025,471,CNAE-2009,3
479,CNAE-2025,472,CNAE-2009,3
479,CNAE-2025,473,CNAE-2009,3
479,CNAE-2025,474,CNAE-2009,3
479,CNAE-2025,475,CNAE-2009,3
479,CNAE-2025,476,CNAE-2009,3
479,CNAE-2025,477,CNAE-2009,3
479,CNAE-2025,479,CNAE-2009,3
479,CNAE-2025,829,CNAE-2009,3
4791,CNAE-2025,4711,CNAE-2009,4
4791,CNAE-2025,4719,CNAE-2009,4
4791,CNAE-2025,4779,CNAE-2009,4
4791,CNAE-2025,4791,CNAE-2009,4
4791,CNAE-2025,4799,CNAE-2009,4
4791,CNAE-2025,8299,CNAE-2009,4
4792,CNAE-2025,4511,CNAE-2009,4
4792,CNAE-2025,4519,CNAE-2009,4
4792,CNAE-2025,4532,CNAE-2009,4
4792,CNAE-2025,4540,CNAE-2009,4
4792,CNAE-2025,4721,CNAE-2009,4
4792,CNAE-2025,4722,CNAE-2009,4
4792,CNAE-2025,4723,CNAE-2009,4
4792,CNAE-2025,4724,CNAE-2009,4
4792,CNAE-2025,4725,CNAE-2009,4
4792,CNAE-2025,4726,CNAE-2009,4
4792,CNAE-2025,4729,CNAE-2009,4
4792,CNAE-2025,4730,CNAE-2009,4
4792,CNAE-2025,4741,CNAE-2009,4
4792,CNAE-2025,4742,CNAE-2009,4
4792,CNAE-2025,4743,CNAE-2009,4
4792,CNAE-2025,4751,CNAE-2009,4
4792,CNAE-2025,4752,CNAE-2009,4
4792,CNAE-2025,4753,CNAE-2009,4
4792,CNAE-2025,4754,CNAE-2009,4
4792,CNAE-2025,4759,CNAE-2009,4
4792,CNAE-2025,4761,CNAE-2009,4
4792,CNAE-2025,4762,CNAE-2009,4
4792,CNAE-2025,4763,CNAE-2009,4
4792,CNAE-2025,4764,CNAE-2009,4
4792,CNAE-2025,4765,CNAE-2009,4
4792,CNAE-2025,4771,CNAE-2009,4
4792,CNAE-2025,4772,CNAE-2009,4
4792,CNAE-2025,4773,CNAE-2009,4
4792,CNAE-2025,4774,CNAE-2009,4
4792,CNAE-2025,4775,CNAE-2009,4
4792,CNAE-2025,4776,CNAE-2009,4
4792,CNAE-2025,4777,CNAE-2009,4
4792,CNAE-2025,4778,CNAE-2009,4
4792,CNAE-2025,4779,CNAE-2009,4
4792,CNAE-2025,4791,CNAE-2009,4
4792,CNAE-2025,4799,CNAE-2009,4
4792,CNAE-2025,8299,CNAE-2009,4
H,CNAE-2025,H,CNAE-2009,1
H,CNAE-2025,N,CNAE-2009,1
H,CNAE-2025,S,CNAE-2009,1
49,CNAE-2025,49,CNAE-2009,2
491,CNAE-2025,491,CNAE-2009,3
491,CNAE-2025,493,CNAE-2009,3
4911,CNAE-2025,4910,CNAE-2009,4
4912,CNAE-2025,4910,CNAE-2009,4
4912,CNAE-2025,4931,CNAE-2009,4
492,CNAE-2025,492,CNAE-2009,3
4920,CNAE-2025,4920,CNAE-2009,4
493,CNAE-2025,493,CNAE-2009,3
4931,CNAE-2025,4931,CNAE-2009,4
4931,CNAE-2025,4939,CNAE-2009,4
4932,CNAE-2025,4939,CNAE-2009,4
4933,CNAE-2025,4932,CNAE-2009,4
4934,CNAE-2025,4931,CNAE-2009,4
4934,CNAE-2025,4939,CNAE-2009,4
4939,CNAE-2025,4939,CNAE-2009,4
494,CNAE-2025,494,CNAE-2009,3
4941,CNAE-2025,4941,CNAE-2009,4
4942,CNAE-2025,4942,CNAE-2009,4
495,CNAE-2025,495,CNAE-2009,3
4950,CNAE-2025,4950,CNAE-2009,4
50,CNAE-2025,50,CNAE-2009,2
501,CNAE-2025,501,CNAE-2009,3
5010,CNAE-2025,5010,CNAE-2009,4
502,CNAE-2025,502,CNAE-2009,3
5020,CNAE-2025,5020,CNAE-2009,4
503,CNAE-2025,503,CNAE-2009,3
5030,CNAE-2025,5030,CNAE-2009,4
504,CNAE-2025,504,CNAE-2009,3
5040,CNAE-2025,5040,CNAE-2009,4
51,CNAE-2025,51,CNAE-2009,2
511,CNAE-2025,511,CNAE-2009,3
5110,CNAE-2025,5110,CNAE-2009,4
512,CNAE-2025,512,CNAE-2009,3
5121,CNAE-2025,5121,CNAE-2009,4
5122,CNAE-2025,5122,CNAE-2009,4
52,CNAE-2025,49,CNAE-2009,2
52,CNAE-2025,52,CNAE-2009,2
52,CNAE-2025,79,CNAE-2009,2
521,CNAE-2025,521,CNAE-2009,3
5210,CNAE-2025,5210,CNAE-2009,4
522,CNAE-2025,494,CNAE-2009,3
522,CNAE-2025,522,CNAE-2009,3
5221,CNAE-2025,5221,CNAE-2009,4
5222,CNAE-2025,5222,CNAE-2009,4
5223,CNAE-2025,5223,CNAE-2009,4
5224,CNAE-2025,4941,CNAE-2009,4
5224,CNAE-2025,5224,CNAE-2009,4
5225,CNAE-2025,5229,CNAE-2009,4
5226,CNAE-2025,5229,CNAE-2009,4
523,CNAE-2025,493,CNAE-2009,3
523,CNAE-2025,522,CNAE-2009,3
523,CNAE-2025,791,CNAE-2009,3
523,CNAE-2025,799,CNAE-2009,3
5231,CNAE-2025,5229,CNAE-2009,4
5232,CNAE-2025,4932,CNAE-2009,4
5232,CNAE-2025,5229,CNAE-2009,4
5232,CNAE-2025,7911,CNAE-2009,4
5232,CNAE-2025,7990,CNAE-2009,4
53,CNAE-2025,53,CNAE-2009,2
53,CNAE-2025,82,CNAE-2009,2
53,CNAE-2025,96,CNAE-2009,2
531,CNAE-2025,531,CNAE-2009,3
5310,CNAE-2025,5310,CNAE-2009,4
532,CNAE-2025,532,CNAE-2009,3
532,CNAE-2025,960,CNAE-2009,3
5320,CNAE-2025,5320,CNAE-2009,4
5320,CNAE-2025,9601,CNAE-2009,4
533,CNAE-2025,829,CNAE-2009,3
5330,CNAE-2025,8299,CNAE-2009,4
I,CNAE-2025,I,CNAE-2009,1
I,CNAE-2025,L,CNAE-2009,1
I,CNAE-2025,N,CNAE-2009,1
55,CNAE-2025,55,CNAE-2009,2
55,CNAE-2025,68,CNAE-2009,2
55,CNAE-2025,79,CNAE-2009,2
551,CNAE-2025,551,CNAE-2009,3
5510,CNAE-2025,5510,CNAE-2009,4
552,CNAE-2025,552,CNAE-2009,3
5520,CNAE-2025,5520,CNAE-2009,4
553,CNAE-2025,553,CNAE-2009,3
5530,CNAE-2025,5530,CNAE-2009,4
554,CNAE-2025,791,CNAE-2009,3
554,CNAE-2025,799,CNAE-2009,3
5540,CNAE-2025,7911,CNAE-2009,4
5540,CNAE-2025,7990,CNAE-2009,4
559,CNAE-2025,559,CNAE-2009,3
559,CNAE-2025,682,CNAE-2009,3
5590,CNAE-2025,5590,CNAE-2009,4
5590,CNAE-2025,6820,CNAE-2009,4
56,CNAE-2025,56,CNAE-2009,2
56,CNAE-2025,79,CNAE-2009,2
561,CNAE-2025,561,CNAE-2009,3
5611,CNAE-2025,5610,CNAE-2009,4
5612,CNAE-2025,5610,CNAE-2009,4
562,CNAE-2025,562,CNAE-2009,3
5621,CNAE-2025,5621,CNAE-2009,4
5622,CNAE-2025,5629,CNAE-2009,4
563,CNAE-2025,563,CNAE-2009,3
5630,CNAE-2025,5630,CNAE-2009,4
564,CNAE-2025,799,CNAE-2009,3
5640,CNAE-2025,7990,CNAE-2009,4
J,CNAE-2025,G,CNAE-2009,1
J,CNAE-2025,J,CNAE-2009,1
58,CNAE-2025,58,CNAE-2009,2
581,CNAE-2025,581,CNAE-2009,3
5811,CNAE-2025,5811,CNAE-2009,4
5812,CNAE-2025,5813,CNAE-2009,4
5813,CNAE-2025,5814,CNAE-2009,4
5819,CNAE-2025,5812,CNAE-2009,4
5819,CNAE-2025,5819,CNAE-2009,4
582,CNAE-2025,582,CNAE-2009,3
5821,CNAE-2025,5821,CNAE-2009,4
5829,CNAE-2025,5829,CNAE-2009,4
59,CNAE-2025,59,CNAE-2009,2
591,CNAE-2025,591,CNAE-2009,3
5912,CNAE-2025,5912,CNAE-2009,4
5914,CNAE-2025,5914,CNAE-2009,4
5915,CNAE-2025,5915,CNAE-2009,4
5916,CNAE-2025,5916,CNAE-2009,4
5917,CNAE-2025,5917,CNAE-2009,4
5918,CNAE-2025,5918,CNAE-2009,4
592,CNAE-2025,592,CNAE-2009,3
5920,CNAE-2025,5920,CNAE-2009,4
60,CNAE-2025,47,CNAE-2009,2
60,CNAE-2025,60,CNAE-2009,2
60,CNAE-2025,63,CNAE-2009,2
601,CNAE-2025,601,CNAE-2009,3
6010,CNAE-2025,6010,CNAE-2009,4
602,CNAE-2025,602,CNAE-2009,3
602,CNAE-2025,631,CNAE-2009,3
6020,CNAE-2025,6020,CNAE-2009,4
6020,CNAE-2025,6311,CNAE-2009,4
603,CNAE-2025,479,CNAE-2009,3
603,CNAE-2025,631,CNAE-2009,3
603,CNAE-2025,639,CNAE-2009,3
6031,CNAE-2025,6391,CNAE-2009,4
6039,CNAE-2025,4791,CNAE-2009,4
6039,CNAE-2025,6311,CNAE-2009,4
6039,CNAE-2025,6312,CNAE-2009,4
K,CNAE-2025,H,CNAE-2009,1
K,CNAE-2025,J,CNAE-2009,1
K,CNAE-2025,N,CNAE-2009,1
61,CNAE-2025,61,CNAE-2009,2
61,CNAE-2025,82,CNAE-2009,2
611,CNAE-2025,611,CNAE-2009,3
611,CNAE-2025,612,CNAE-2009,3
611,CNAE-2025,613,CNAE-2009,3
6110,CNAE-2025,6110,CNAE-2009,4
6110,CNAE-2025,6120,CNAE-2009,4
6110,CNAE-2025,6130,CNAE-2009,4
612,CNAE-2025,619,CNAE-2009,3
612,CNAE-2025,829,CNAE-2009,3
6120,CNAE-2025,6190,CNAE-2009,4
6120,CNAE-2025,8299,CNAE-2009,4
619,CNAE-2025,612,CNAE-2009,3
619,CNAE-2025,619,CNAE-2009,3
6190,CNAE-2025,6120,CNAE-2009,4
6190,CNAE-2025,6190,CNAE-2009,4
62,CNAE-2025,62,CNAE-2009,2
621,CNAE-2025,620,CNAE-2009,3
6210,CNAE-2025,6201,CNAE-2009,4
622,CNAE-2025,620,CNAE-2009,3
6220,CNAE-2025,6202,CNAE-2009,4
6220,CNAE-2025,6203,CNAE-2009,4
629,CNAE-2025,620,CNAE-2009,3
6290,CNAE-2025,6209,CNAE-2009,4
63,CNAE-2025,52,CNAE-2009,2
63,CNAE-2025,63,CNAE-2009,2
631,CNAE-2025,521,CNAE-2009,3
631,CNAE-2025,631,CNAE-2009,3
6310,CNAE-2025,5210,CNAE-2009,4
6310,CNAE-2025,6311,CNAE-2009,4
639,CNAE-2025,631,CNAE-2009,3
639,CNAE-2025,639,CNAE-2009,3
6391,CNAE-2025,6312,CNAE-2009,4
6392,CNAE-2025,6399,CNAE-2009,4
L,CNAE-2025,K,CNAE-2009,1
64,CNAE-2025,64,CNAE-2009,2
641,CNAE-2025,641,CNAE-2009,3
6411,CNAE-2025,6411,CNAE-2009,4
6419,CNAE-2025,6419,CNAE-2009,4
642,CNAE-2025,642,CNAE-2009,3
642,CNAE-2025,649,CNAE-2009,3
6421,CNAE-2025,6420,CNAE-2009,4
6422,CNAE-2025,6420,CNAE-2009,4
6422,CNAE-2025,6499,CNAE-2009,4
643,CNAE-2025,643,CNAE-2009,3
6431,CNAE-2025,6430,CNAE-2009,4
6432,CNAE-2025,6430,CNAE-2009,4
649,CNAE-2025,649,CNAE-2009,3
6491,CNAE-2025,6491,CNAE-2009,4
6492,CNAE-2025,6492,CNAE-2009,4
6492,CNAE-2025,6499,CNAE-2009,4
6499,CNAE-2025,6499,CNAE-2009,4
65,CNAE-2025,65,CNAE-2009,2
651,CNAE-2025,651,CNAE-2009,3
6511,CNAE-2025,6511,CNAE-2009,4
6512,CNAE-2025,6512,CNAE-2009,4
652,CNAE-2025,652,CNAE-2009,3
6520,CNAE-2025,6520,CNAE-2009,4
653,CNAE-2025,653,CNAE-2009,3
6530,CNAE-2025,6530,CNAE-2009,4
66,CNAE-2025,66,CNAE-2009,2
661,CNAE-2025,661,CNAE-2009,3
6611,CNAE-2025,6611,CNAE-2009,4
6613,CNAE-2025,6612,CNAE-2009,4
6614,CNAE-2025,6612,CNAE-2009,4
6619,CNAE-2025,6619,CNAE-2009,4
662,CNAE-2025,662,CNAE-2009,3
6621,CNAE-2025,6621,CNAE-2009,4
6622,CNAE-2025,6622,CNAE-2009,4
6629,CNAE-2025,6629,CNAE-2009,4
663,CNAE-2025,661,CNAE-2009,3
663,CNAE-2025,663,CNAE-2009,3
6630,CNAE-2025,6619,CNAE-2009,4
6630,CNAE-2025,6630,CNAE-2009,4
M,CNAE-2025,F,CNAE-2009,1
M,CNAE-2025,L,CNAE-2009,1
M,CNAE-2025,N,CNAE-2009,1
68,CNAE-2025,41,CNAE-2009,2
68,CNAE-2025,42,CNAE-2009,2
68,CNAE-2025,68,CNAE-2009,2
68,CNAE-2025,82,CNAE-2009,2
681,CNAE-2025,411,CNAE-2009,3
681,CNAE-2025,429,CNAE-2009,3
681,CNAE-2025,681,CNAE-2009,3
6811,CNAE-2025,6810,CNAE-2009,4
6812,CNAE-2025,4110,CNAE-2009,4
6812,CNAE-2025,4299,CNAE-2009,4
682,CNAE-2025,682,CNAE-2009,3
682,CNAE-2025,821,CNAE-2009,3
6820,CNAE-2025,6820,CNAE-2009,4
6820,CNAE-2025,8211,CNAE-2009,4
683,CNAE-2025,683,CNAE-2009,3
6831,CNAE-2025,6831,CNAE-2009,4
6832,CNAE-2025,6831,CNAE-2009,4
6832,CNAE-2025,6832,CNAE-2009,4
N,CNAE-2025,M,CNAE-2009,1
69,CNAE-2025,69,CNAE-2009,2
691,CNAE-2025,691,CNAE-2009,3
6910,CNAE-2025,6910,CNAE-2009,4
692,CNAE-2025,692,CNAE-2009,3
6920,CNAE-2025,6920,CNAE-2009,4
70,CNAE-2025,70,CNAE-2009,2
701,CNAE-2025,701,CNAE-2009,3
7010,CNAE-2025,7010,CNAE-2009,4
702,CNAE-2025,702,CNAE-2009,3
7020,CNAE-2025,7022,CNAE-2009,4
71,CNAE-2025,71,CNAE-2009,2
711,CNAE-2025,711,CNAE-2009,3
7111,CNAE-2025,7111,CNAE-2009,4
