codigo,version,descripcion,nivel,codigo_padre
9200,CNAE-2025,Actividades de juegos de azar y apuestas,4,920
9311,CNAE-2025,Gestión de instalaciones deportivas,4,931
9312,CNAE-2025,Actividades de los clubes deportivos,4,931
9313,CNAE-2025,Actividades de los centros deportivos,4,931
9319,CNAE-2025,Actividades deportivas n.c.o.p.,4,931
9321,CNAE-2025,Actividades de los parques de atracciones y los parques temáticos,4,932
9329,CNAE-2025,Actividades recreativas y de entretenimiento n.c.o.p.,4,932
9411,CNAE-2025,Actividades de organizaciones empresariales y patronales,4,941
9412,CNAE-2025,Actividades de organizaciones profesionales,4,941
9420,CNAE-2025,Actividades sindicales,4,942
9491,CNAE-2025,Actividades de organizaciones religiosas,4,949
9492,CNAE-2025,Actividades de organizaciones políticas,4,949
9499,CNAE-2025,Otras actividades asociativas n.c.o.p.,4,949
9510,CNAE-2025,Reparación y mantenimiento de ordenadores y equipos de comunicación,4,951
9521,CNAE-2025,Reparación y mantenimiento de aparatos electrónicos de uso doméstico,4,952
9522,CNAE-2025,Reparación y mantenimiento de electrodomésticos y de equipos para el hogar y el jardín,4,952
9523,CNAE-2025,Reparación y mantenimiento de calzado y artículos de cuero,4,952
9524,CNAE-2025,Reparación y mantenimiento de muebles y artículos de menaje,4,952
9525,CNAE-2025,Reparación y mantenimiento de relojes y joyería,4,952
9529,CNAE-2025,Reparación y mantenimiento de efectos personales y artículos de uso doméstico n.c.o.p.,4,952
9531,CNAE-2025,Reparación y mantenimiento de vehículos de motor,4,953
9532,CNAE-2025,Reparación y mantenimiento de motocicletas,4,953
9540,CNAE-2025,"Actividades de intermediación para reparación y mantenimiento de ordenadores, artículos personales y enseres domésticos y vehículos de motor y motocicletas",4,954
9610,CNAE-2025,Lavado y limpieza de prendas de tela y de piel,4,961
9621,CNAE-2025,Peluquerías y barberías,4,962
9622,CNAE-2025,Actividades de cuidados de belleza y otras actividades de tratamiento de belleza,4,962
9623,CNAE-2025,"Actividades de spas, saunas y baños turcos",4,962
9630,CNAE-2025,Pompas fúnebres y actividades relacionadas,4,963
9640,CNAE-2025,Actividades de intermediación para servicios personales,4,964
9691,CNAE-2025,Prestación de servicios personales domésticos,4,969
9699,CNAE-2025,Otros servicios personales n.c.o.p.,4,969
9700,CNAE-2025,Actividades de los hogares como empleadores de personal doméstico,4,970
9810,CNAE-2025,Actividades de los hogares como productores de bienes para uso propio,4,981
9820,CNAE-2025,Actividades de los hogares como productores de servicios para uso propio,4,982
9900,CNAE-2025,Actividades de organizaciones y organismos extraterritoriales,4,990
